restaurant,chunk
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Des produits de qualité parfaitement cuisinés et bien accompagnés. Service simple et efficace, une belle découverte !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Une cuisine toujours aussi savoureuse et d'une grande fraîcheur. Quel bon moment ! Une adresse incontournable à Lyon.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Notre dîner était parfait. Des plats fins, parfumés et créatifs, servis par une serveuse drôle et attentionnée, qui galope, qui galope…
Avec en prime, un très bon rapport qualité/prix.
Les gaulées 5000 reviendront !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : C'était parfait comme d'habitude...
La cuisine est toujours très qualitative, tant en bouche qu'au visuel, le service est agréable et efficace.
Nous reviendrons encore..."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Seconde visite : encore mieux que la première fois ! Personnel charmant et attentionné qui sait nous mettre à l'aise. Plats divins ! Beaucoup de finesse, de subtilité et du goût avec des produits de qualité si bien cuisinés : MERCI !!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Excellent restaurant gastronomique, cuisine très goutue et joliment présentée. Assemblage des saveurs exceptionnel. Bon choix de vins"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil très sympa, salle plutôt petite, mais bonne organisation pour que l'on ne se gêne pas. Service au top, pas trop rapide pas lent du tout, et un repas délicieux. Une présentation digne des meilleurs, des saveurs bien dosées, toute les assiettes repartent vides!
Certainement c'est bistronomique, mais assurément c'est gastronomique.
Nous sommes très satisfaits."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Le lieu est agréable et l'équipe très souriante et de bon conseil. Nous avons particulièrement apprécié en entrée les ravioles au homard et le dessert au pain perdu. Le plat principale Maigre de Corse méritait d'être un peu plus relevé.
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Un moment délicieux. Les serveuses ont su nous accompagner avec sourire et sympathie . Le dîner était parfait.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne adresse avec un très bon accueil 
Les plats étaient tous très fins copieux avec un large choix"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Menu dégustation excellent et vins très bien conseillés. Nous reviendrons avec grand plaisir et recommanderons ce restaurant.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un service au Top avec sourire et écoute,de belles et bonnes assiettes pleines de saveurs!!!!Bravissimo!!!!
A refaire!!!!!"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Exceptionnel !
De l’amuse-bouche au dessert, un festival de saveurs avec des accords originaux et toujours bien dosés. Les ravioles de homard étaient à tomber! A refaire absolument !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un pur délice!
De l'entrée au plat chaud en passant par le fromage somptueux qui lui aussi est cuisiné pour finir par un dessert à tomber."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Super ! Nous reviendrons ! Nous avons passé un excellent moment ! Nous avons très bien mangé et nous avons été très bien accueilli !
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : C'était comme d'habitude excellent ! Très bons produits, mélanges exquis , saveurs et sensations en bouche fort plaisantes .Service agréable !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une soirée en couple sous les plus beaux hospices. Une carte réduite mais on n'est pas contre. C'est généralement un signe de qualité. Très bonne cuisine pleine de saveurs. Une jeune équipe qui mérite toute notre estime surtout en cette période difficile pour elle. Mention particulière au chef qui nous a permis de nous évader avec ses senteurs méditerranéennes: un carpaccio de bar de Corse : une merveille (les papilles encore en ebullition) suivi d'un carré d'agnbeau cuit à la perfection et qui sentait bon le midi. L'accompagnement était également à la hauteur. Les vins étaient parfaitement bien choisis. Allez leur rendre visite, vous ne serez pas déçus. 
Nous on y retournera. 
Seul petit bémol: le chauffage qui mériterait d'être augmenté."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Menu dégustation très bon, service soigné, bon conseil vin. 2ème fois que j'y vais et je recommande toujours autant."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Endroit sympa. Cuisine agréable et originale. Bon produit. Service dans un bon timing. Choix des vins intéressant
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Mets excellents de l’apéritif jusqu’aux desserts, cuisine originale, raffinée et le service est de qualité."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avions réservé suite aux bons avis lu sur Google, et nous n’avons clairement pas été déçus !
De l’entrée au dessert tout était excellent 👌 
La prochaine fois que nous reviendrons à Lyon, nous y retournerons sans faute !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Le repas à l'aveugle est super ! On ne choisit pas les plats, mais tout est excellent. Dommage qu'il n'y ait pas une option véggie ... Mais autrement super accueil, bon vin et produit de qualité."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Personnel très aimable
Entrée excellente
Plat du jour bien

Très bon rapport qualité/prix

Cadre réconfortant"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : C’est un sans faute, un melange de saveurs exceptionnel, le service parfait également.
Juste un bémol La deco du resto pas à mon goût mais sinon 10/10"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Excellent restaurant. Des plats savoureux avec des notes justes. Un service sympathique et professionnel. Une belle adresse à découvrir.
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Superbe découverte a la croix-rousse. Belle carte de vin. Un excellent repas avec de bkns conseils des serveurs! Raserver imperativement. On y reviendra!
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Les plats sont délicieux, la viande, les poissons sont formidables et certaines recettes sont très inventives. Nous avons passé un bon moment. 
Dommage que le service soit aussi bâclé. On a un peu l’impression que l’important est de ne pas fermer trop tard…
Du coup, une prise de commande (très) speed, une présentation des plats à 2000 à l’heure et un accueil qui, sans être désagréable, n’est pas très chaleureux ni très enthousiaste.

Nous n’avons pas été mal reçus, simplement nous aurions aimé nous sentir plus accueillis. Avec un petit effort sur le service, ce restaurant serait sans doute une adresse de référence."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : cuisine fine et inventive; service professionnel et agréable; très bon rapport qualité/prix, notamment pour le menu du jour"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Équipe jeune et dynamique. L'endroit est cosy et le service rapide. Les assiettes sont superbes visuellement. Les mélanges étonnent par leurs nouveautés. Dîner parfait en 3 services. Il existe le menu en 5 services et le tout à des tarifs très corrects. Mérite une étoile très bientot.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Comme à chacune de mes visites, le service est rapide, prévenant, agréable, les mets sont délicieux et raffinés, à des prix abordables et avec un personnel ainsi qu’un chef d’établissement, commerçant, poli et respectueux.
La qualité de l’aromatic n’est plus à prouver, je ne peux que recommander et revenir de manière régulière."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Cuisine fine et inventive, carte des vins intéressante. Le service est attentionné. Seule la décoration est peut-être à réinterroger."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous sommes des fidèles de ce restaurant car nous n'avons jamais trouvé un meilleur rapport qualité/prix sur Lyon et notamment à la Croix-Rousse (Lyon 4).
Tous les plats sont cuisinés avec délicatesse, les saveurs sont juste ""à tomber"" tellement les cuisiniers savent mettre le produit en valeur. 
Excellente carte des vins. 
Accueil toujours sympathique et chaleureux. 
Service excellent.
Nous le faisons découvrir régulièrement à des amis qui sont tous unanimes sur cette belle surprise.
Continuez à nous régaler !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Ce restaurant mérite vraiment le Bib Gourmand que lui a octroyé le guide Michelin.
La jeune équipe en cuisine propose une carte particulièrement inventive et raffinée, préparée avec de très bons produits servis avec professionnalisme. Tant au niveau des associations de saveurs que de la présentation des plats, le menu à la carte que nous avons choisi a été un véritable régal."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : De la mise en bouche au dessert, tout était absolument parfait ! Les associations de saveurs, les cuissons, le salé comme le sucré, nous avons tout adoré !
 ( si les portions peuvent paraître petite pour certains, c'est uniquement parce que c'est tellement délicieux qu'on pourrait en manger jusqu'au bout de la nuit :)
Les serveurs sont adorables et très attentionnés.
Vraiment une très belle découvert !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous étions 14 convives réunis pour un anniversaire et notre soirée a fait l'unanimité. C'était parfait. D'abord la cuisine, les plats sont savoureux, fin et inventifs mais les portions un peu juste si vous êtes un gros mangeur. En ce qui concerne le service c'est un sans faute, souriant, prévenant, de bon conseil pour le vin. Une excellente adresse avec un très bon rapport qualité/prix que je conseille."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Bistrot de qualité.
Plats très goûteux fait maison mais dommage,
Pas assez copieux pour nous.
Service impersonnel.
Bilan mitigé.
Nous avions encore faim en sortant.
Nous ne reviendrons pas."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : J'ai l'habitude de venir dans cet établissement que j'apprécie et que je recommande souvent, mais peut-être sommes-nous tombées le mauvais jour : plats tièdes, service pas au top (pour le vin notamment) et manque de saveurs et de finesses dans les plats..."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne cuisine, joli cadre, personnel charmant et accueillant, bon rapport qualité prix.Une excellente adresse"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Excellent dîner d’anniversaire grâce à l’Aromatic. Une cuisine aux saveurs subtiles, des plats revisités très réussis et un service parfait Atmosphère agréable. Un sans faute . Une adresse à conserver."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Les plats sont très bons, le personnel très accueillant. Un très bon moment gustatif et convivial pour un prix raisonnable. Je conseille fortement !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Cadre tout mignon
Équipe très sympatique
Cuisine savoureuse
À faire et à refaire la carte change tous les mois
Bravo !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Superbe découverte!
Cuisine française bistronomique sans aucune fausse note du début à la fin. Un régale! 
Adresse qui mérite à être connue."
